2021-12-29 14:16:41,413 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "26 - Create sequencer counter cursor table"
2021-12-29 14:16:41,430 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "27 - Create service agreement acceptance table"
2021-12-29 14:16:41,447 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "28.0 - Create sequencer tables"
2021-12-29 14:16:41,467 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "28.1 - Create sequencer events table"
2021-12-29 14:16:41,484 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "29 - Create participant event publisher table"
2021-12-29 14:16:41,497 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "30 - Create register topology transaction responses table"
2021-12-29 14:16:41,516 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "31 - Create sequencer authentication tables"
2021-12-29 14:16:41,531 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "32 - Create in flight submissions table"
2021-12-29 14:16:41,545 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "33 - Create participant settings table"
2021-12-29 14:16:41,565 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version "34 - Create domain sequencer connections"
2021-12-29 14:16:41,586 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 35 migrations to schema "PUBLIC", now at version v34 (execution time 00:00.864s)
2021-12-29 14:16:41,587 [main] INFO  c.d.c.r.DbMigrations:participant1 tid:afde0bc5976be939e1d38f25b5bd83ae - Applied 35 migrations successfully
2021-12-29 14:16:41,591 [main] INFO  c.d.c.r.DbStorage:participant1 - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:16:41,591 [main] INFO  c.d.c.r.DbStorage:participant1 - Overriding numThreads to 1 to avoid concurrency issues.
2021-12-29 14:16:41,591 [main] INFO  c.d.c.r.DbStorage:participant1 tid:fb4d8bee4962a48d7f32bb68694aa52b - Overriding numThreads from 1 to 2 for the purpose of db migration, as flyway needs at least 2 threads.
2021-12-29 14:16:41,596 [main] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 7.8.1 by Redgate
2021-12-29 14:16:41,620 [main] INFO  o.f.c.i.database.base.DatabaseType - Database: jdbc:h2:file:./participant1 (H2 1.4)
2021-12-29 14:16:41,805 [main] INFO  c.d.c.r.DbStorage:participant=participant1 - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:16:41,805 [main] INFO  c.d.c.r.DbStorage:participant=participant1 - Overriding numThreads to 1 to avoid concurrency issues.
2021-12-29 14:16:42,295 [main] INFO  c.d.c.p.ParticipantNodeBootstrap:participant=participant1 - Starting admin-api services on AdminServerConfig(127.0.0.1,7012,None,Some(KeepAliveConfig(40s,20s)),10485760)
2021-12-29 14:16:42,810 [canton-env-execution-context-23] INFO  c.d.c.p.ParticipantNodeBootstrap:participant=participant1 - Node is not initialized yet. Performing automated default initialization.
2021-12-29 14:16:43,276 [canton-env-execution-context-24] INFO  c.d.c.p.ParticipantNodeBootstrap:participant=participant1 - Initializing node with id NodeId(participant1::12209e17822ce5b1cb44bb25002284aab1fe9732e8925d3f33aeafd6232c0ac435c5,ea142753-c9a8-462f-80d3-30c34a549d3a)
2021-12-29 14:16:43,506 [canton-env-execution-context-24] INFO  c.d.c.p.i.ParticipantIdentityManager:participant=participant1 tid:dc5c8c85cf9de4342b30f3a3eed5ef41 - Applied identity transaction NamespaceDelegation(
  namespace = 12209e17822ce5b1cb44bb25002284aab1fe9732e8925d3f33aeafd6232c0ac435c5,
  target = SigningPublicKey(id = 12209e17822ce5b1cb44bb25002284aab1fe9732e8925d3f33aeafd6232c0ac435c5, format = Tink, scheme = Ed25519),
  isRootDelegation = true
) at 2021-12-29T12:16:43.453529Z
2021-12-29 14:16:44,081 [canton-env-execution-context-30] INFO  c.d.c.p.l.a.CantonLedgerApiServerWrapper$Config:participant=participant1 - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:16:44,088 [canton-env-execution-context-22] INFO  c.d.c.p.l.a.CantonLedgerApiServerWrapper$Config:participant=participant1 - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:16:44,147 [canton-env-execution-context-22] INFO  c.d.p.store.dao.HikariConnection - Attempting to connect to the database (attempt 1/600), context: {participant: "participant1"}
2021-12-29 14:16:44,154 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.migrations - Starting...
2021-12-29 14:16:44,171 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.migrations - Start completed.
2021-12-29 14:16:44,174 [canton-env-execution-context-23] INFO  c.d.p.store.FlywayMigrationsCanton - Ensuring Flyway migration has either not started or there are no pending migrations..., context: {participant: "participant1"}
2021-12-29 14:16:44,174 [canton-env-execution-context-23] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 7.8.1 by Redgate
2021-12-29 14:16:44,209 [canton-env-execution-context-23] INFO  o.f.c.i.database.base.DatabaseType - Database: jdbc:h2:file:./participant1 (H2 1.4)
2021-12-29 14:16:44,259 [canton-env-execution-context-23] INFO  c.d.p.store.FlywayMigrationsCanton - Running Flyway migration on empty database with 33 migrations pending..., context: {participant: "participant1"}
